a_RLH2_alpha_N,a_RLH2_alpha_P,b_RLH2_mean_tpost,b_RLH2_habit_weight,c_RLH2_alpha_action,d_RLH2_alpha_action
0.9042424334394265,0.9991691984308776,4.725771462048468,0.9998427165481152,0.38907015917742094,0.09492676499145114
0.01178592637892633,6.542901572988114e-8,0.5975873379176633,0.9999829619009424,0.27867076949606007,-0.0117858609499106
0.04871358845848768,0.00208102618458819,0.4074599756879785,0.9463249672213638,0.01849119420776155,-0.04663256227389949
0.0299132977802108,0.9962259535417112,0.8392461384195256,0.9999986882555632,2.3061416104292577e-8,0.9663126557615004
0.5590867840557444,0.9943271411060134,1.4969504181600954,0.9999891386394264,0.4434750800663896,0.435240357050269
0.06776597495861755,8.475350796845478e-4,0.9839847386662619,0.7907430587905873,0.06787126696563985,-0.066918439878933
0.9733265858638388,0.8573658133874973,3.1752433378500453,0.9999384199282751,0.2637383289405118,-0.11596077247634151
0.01645268931267489,8.917036553081727e-4,1.3087582138590204,0.29289160292082894,0.99999750494437,-0.015560985657366716
0.07637055205873593,0.00634418014317729,0.94839843000383806,0.4004245952114835,0.25657442366772504,-0.07002637191555863
0.16556798868038675,5.9458248891674955e-6,2.0085658419205497,0.9988954484785334,0.18885311453415196,-0.16556204285549758
0.2453923991348217,0.11476543757693536,0.721948871181939,0.65012327972229,0.40771032382928174,-0.13062696155788633
0.3631473252213555,0.08581937969533357,2.1995086878809187,0.998443025007762,0.5059107681685808,-0.2773279455260219
0.08692683550144775,0.5782672689786919,3.6403973367697593,0.999997187026566,3.1554210092266924e-5,0.4913404334772441
0.00115643372486509,0.00538525161252764,0.7834598018717642,0.7925638932067196,0.20427693066186112,0.00422881788766255
0.510477792992085,0.21142586457619544,0.6042472061258278,0.9999729771705148,0.08378140289546251,-0.2990519284158895
0.0720286328952623,6.213499387007219e-6,4.083275862068965,0.999982381184773,0.6307500993526267,-0.0720224193958753
0.07036495586799356,0.8707661898738273,1.4145999766724089,0.9997243001525103,0.09998239313770438,0.8004012340058337
0.6653153223691992,0.7389955742779906,3.3913041195130313,0.998993802347858,0.21526972136027,0.07368025190879135
0.6606036980371368,0.5190241240393378,0.7798901452200063,0.9999666170847256,0.06296485186030129,-0.14157957399779897
0.02386729491738888,0.0116981198352748,0.7663353223233738,0.24655672788867625,0.05273866698721038,-0.01216917508211408
0.45913162011611824,0.21613178190723265,0.8493231729690063,0.8607850234427183,0.08490419881521323,-0.2429998382088856
0.0016053220009064,0.03930068966344859,3.7636184538032658,0.03717671846713004,0.9999976656484876,0.03769536766254219
0.11908754480846535,0.01624713596286852,3.81935173128858,0.9726621895728342,0.04277988693600509,-0.10284040884559684
0.03657034285465752,0.9999997711855636,3.3704146675084177,0.2760367385180121,0.01233716135939234,0.9634294283309061
0.07401223004996246,0.10553096520873188,2.2935182291666667,0.6680556289699677,0.8232943336297617,0.03151873515876942
0.13037787003901707,0.00475909406953256,1.072922691993464,0.7506409107173551,2.7772744277930144e-6,-0.1256187759694845
0.01334339428179034,0.6676494276748672,0.5745431430446194,0.998542597884106,0.01072573107868081,0.6543060333930769
0.453741263448785,1.1247828994153552e-5,4.345153632054673,0.798177418307978,0.1601992847253943,-0.45373001561979087
0.0066657487640698,0.9996389062466828,2.8440473994502313,0.12128717199472212,0.9025400183672996,0.9929731574826131
0.0933767112593791,1.5414927318029853e-6,1.5632931732918263,0.8639047369440478,0.21635357876874664,-0.0933751697666473
0.05122795858872035,0.9992210666213412,2.5728607524778297,0.78595846438546,3.729655282660094e-7,0.9479931080326209
0.1335549784499736,0.3273851930189148,3.55483164983165,0.9995106643250188,1.660094130121484e-6,0.19383021456894117
0.6646357408077852,0.00143120554495417,0.8897270095521312,0.9996611520564356,0.00846064173568498,-0.6632045352628311
0.5611218878654662,0.9998446994487008,4.033025030525031,0.824095066211454,4.974226485387619e-5,0.43872281158323456
0.00563030434222271,6.857917335005397e-5,1.4910396499719416,0.5533252712935541,0.08680520820156094,-0.005561725168872656
0.04925231385089121,4.096088834430251e-6,0.7659687268518518,0.495220439049089,0.2007952248045716,-0.04924821776205678
0.4751434854985179,1.7217606652352882e-10,0.17875632376370784,0.9999981688712176,0.01787161775553866,-0.4751434853263419
0.11814222398562375,1.926076213264549e-9,3.977234928542673,0.9942149149735112,0.17359016609494626,-0.11814222205954754
0.06864328033065671,2.904943462797047e-5,2.2609227958304214,0.3028467706122686,0.4224561697307817,-0.06861423089602874
0.05944151965124119,4.010355975941778e-9,1.7798648665287629,0.9911234815180252,0.2313718699061559,-0.05944151564088521
0.00901384057706413,3.4204182068629235e-10,0.8312005855741587,0.7964221375190613,0.05550152977663303,-0.00901384023502231
0.07418354497540422,0.5360442221242939,2.1506219460519547,0.9853018561653404,0.012856543803304,0.4618606771488897
0.17458454602134582,1.7595265115566338e-5,3.5783315177923023,0.999964102271585,0.774426023247949,-0.17456695075623024
0.14828517731913782,1.0003623436530608e-5,4.137989804964539,0.7239742805070972,0.996038041739459,-0.14827517369570128
0.7378788966126617,0.3076735617272161,1.8379415294924555,0.9998479106951146,0.08995799919652064,-0.4302053348854456
0.00881876712590546,0.8206166760793261,1.26833648989899,0.26531849380492767,0.8635025179846758,0.8117979089534206
0.08816215219190493,2.4725422103367228e-5,10.77925625696185,0.33422805033926556,0.7919582772438718,-0.08813742676980156
0.10480925698179726,6.664898260095719e-7,3.6397480324074074,0.997777411224518,0.07829736958916104,-0.10480859049197125
0.7179497187482082,0.6661627091445999,4.784900435073628,0.986621951156729,0.20011204110751415,-0.05178700960360838
0.31346484343514225,5.1221299713667136e-5,4.723030671296296,0.9999389707394232,0.4228968264943287,-0.31341362213542856
0.1242187909150488,0.9507744673236304,1.4912091081267218,0.9998424780860986,0.08185531597270196,0.8265556764085815
0.02538939392836738,2.223872111432204e-5,2.313052090705355,0.9081126492701096,0.05385739339080817,-0.025367155207253057
0.01346428246072898,1.4597633983585655e-5,1.2850718081637975,0.01425228870416413,0.46674216672378266,-0.013449684826745394
0.0303093271516555,7.664452429164752e-4,1.523627031780689,0.7914689752818556,0.00103615519583727,-0.029542881908739025
0.04845614316342652,0.44954319236768175,4.2589461862852955,0.9998506984928308,2.704676258737865e-7,0.40108704920425525
0.5505672725874391,1.1912805120535317e-7,2.5193789910600257,0.999984792185364,0.00861103935265111,-0.5505671534593879
0.7284380953087373,0.3594064896451166,0.5396632047172912,0.9996973210739336,0.06658068517079652,-0.36903160566362064
0.22736586827134783,0.8772780252406138,0.5533790170741772,0.95453673498845,0.2440315707222503,0.649912156969266
0.1834824167760936,0.00326227447434348,2.349726273148148,0.965237465817674,0.9975162468845812,-0.1802201423017501
0.12478436824407112,0.17475745186734049,1.8637856670445956,0.35843147039844075,0.18796864525200865,0.04997308362326937
0.02734012525071291,0.10483226747862572,3.5173652687882058,0.3674692595607087,0.23315600790743465,0.07749214222791281
0.12595714099598504,0.00187391304873438,2.440099098281288,0.26044100383584207,0.20334471450260075,-0.12408322794725066
0.01123306649898216,5.67401021635242e-8,3.529045307443366,0.3188755462171416,0.7164054753867476,-0.011233009758879996
0.04399899378296146,7.226545110211654e-6,3.161121755125661,0.9982308923264528,0.17305382048414764,-0.04399176723785125
0.16368009897962138,0.9999578925653588,2.7700291079325594,0.5039205128784116,0.06333349936349096,0.8362777935857375
0.18787953900633145,2.0622090135563205e-5,1.758711677297668,0.9999818206684384,0.30627993907827766,-0.18785891691619588
0.986707220783714,0.8759023136972075,2.6547368156199678,0.9999725527493676,0.21024125902068108,-0.11080490708650648
4.080883564377177e-4,0.9999993749504704,4.453526281616983,0.618343217041573,0.33871355570870354,0.9995912865940327
0.0508360977637234,0.3685222185746891,1.2677621941137567,0.9942749607681824,0.387302232348901,0.3176861208109657
0.2741668030933383,2.8984153427745973e-6,3.8895634209478294,0.9996041185456868,0.8983451034647607,-0.2741639046779955
0.01711056641601916,0.9636834875669202,1.868526936026936,0.07044623181938095,0.07867797455763928,0.9465729211509011
0.3028080778158744,7.550294145156068e-6,2.3174395328822412,0.9607387967835412,0.1474527829156379,-0.3028005275217292
0.00846118939046069,0.02523803416091842,0.3565386491602939,1.9338163611956724e-4,0.23308152302468663,0.01677684477045773
0.19759016350186648,9.241094750924844e-6,2.6737224136730715,0.9996243004978396,0.02099148304774831,-0.19758092240711556
0.3993754921223672,0.45019999039776426,0.8017748279252704,0.9999999982508948,1.6371942645752598e-8,0.050824498275397034
0.09292298877217849,0.00478150500398116,1.8021216340132402,0.11636995453142952,0.7256609102644651,-0.08814148376819733
0.0637213642664987,0.05367831514842733,11.662307045181755,0.06210318433024538,0.00370070318962727,-0.01004304911807137
0.18739943885776952,0.8467747227128191,2.2966954221302047,0.821870399167987,0.3620122497613603,0.6593752838550495
0.6671130732466808,0.00697484453475292,3.551507012527233,0.9996784236890848,0.00699247252716668,-0.6601382287119278
0.02453602172546742,0.7868600085466302,0.8519284663143422,0.33519653405389177,0.3288450332994803,0.7623239868211628
0.08627025421002715,1.9323711887079446e-6,0.6999450623253815,0.9999795259648728,0.18280805652205945,-0.08626832183883844
