x_axis_mean_tpost,a_habit_weight,b_alpha_action,c_alpha_R,x_axis_mean_tpost_TpostOutLiersRemoved,d_habit_weight_mean_tpost_TpostOutLiersRemoved,e_alpha_action_mean_tpost_TpostOutLiersRemoved,f_alpha_R_mean_tpost_TpostOutLiersRemoved
1.6616819181221354,0.9999677412207132,0.5203907105377334,4.821117346953212e-12,1.6616819181221354,0.9999677412207132,0.5203907105377334,4.821117346953212e-12
1.0310294386901024,0.9999999969905812,0.03324509199631671,0.7167748445612719,1.0310294386901024,0.9999999969905812,0.03324509199631671,0.7167748445612719
1.0701227461013645,0.8860619517260331,2.594458344336122e-9,0.16846472810432836,1.0701227461013645,0.8860619517260331,2.594458344336122e-9,0.16846472810432836
4.356717509920635,0.9991221996846272,0.5389532073930954,1.0319215376015956e-4,4.356717509920635,0.9991221996846272,0.5389532073930954,1.0319215376015956e-4
1.850946489001692,0.9998292706047835,0.0749881751385803,1.4686452530075808e-5,1.850946489001692,0.9998292706047835,0.0749881751385803,1.4686452530075808e-5
3.197830643143143,0.9999343441482864,0.3473982591545431,2.6337220252178373e-11,3.197830643143143,0.9999343441482864,0.3473982591545431,2.6337220252178373e-11
5.327124078798186,0.616624330079821,0.9826931531822454,7.481450949026444e-6,5.327124078798186,0.616624330079821,0.9826931531822454,7.481450949026444e-6
1.8190913194444445,0.9999922571558272,4.517087743819734e-9,0.11198802213471476,1.8190913194444445,0.9999922571558272,4.517087743819734e-9,0.11198802213471476
1.9068071477562218,0.13461841407563027,0.9999974742181924,0.03561563591578982,1.9068071477562218,0.13461841407563027,0.9999974742181924,0.03561563591578982
1.221301144894895,0.5788625536539099,0.20624597897056807,0.06273308864594222,1.221301144894895,0.5788625536539099,0.20624597897056807,0.06273308864594222
2.099869368908382,0.7297157678202757,4.196671701299964e-7,0.1808166173362336,2.099869368908382,0.7297157678202757,4.196671701299964e-7,0.1808166173362336
1.098066650115141,0.00656500032969115,0.6031628497418112,0.00629904254756628,1.098066650115141,0.00656500032969115,0.6031628497418112,0.00629904254756628
4.0998555148555145,0.9999999999888384,1.2445567310507557e-8,0.36866759353241624,4.0998555148555145,0.9999999999888384,1.2445567310507557e-8,0.36866759353241624
0.9943248985286657,0.40907843718646875,0.17206459470180938,0.00961422527565103,0.9943248985286657,0.40907843718646875,0.17206459470180938,0.00961422527565103
3.9358980988967693,0.02737053989843081,0.9999991365542782,0.6988929054462774,3.9358980988967693,0.02737053989843081,0.9999991365542782,0.6988929054462774
2.660510892410816,0.6356912170855306,0.4454105084908783,0.08039637236694266,2.660510892410816,0.6356912170855306,0.4454105084908783,0.08039637236694266
2.3236661621557455,0.9998866454483784,0.06674668663512444,0.7263060321502689,2.3236661621557455,0.9998866454483784,0.06674668663512444,0.7263060321502689
3.033584997704316,0.9999875900650308,0.07486250830265145,7.083541134385477e-11,3.033584997704316,0.9999875900650308,0.07486250830265145,7.083541134385477e-11
1.351351974607183,0.881779432252755,0.08024431676043753,0.01404699230631611,1.351351974607183,0.881779432252755,0.08024431676043753,0.01404699230631611
0.6835955992411584,0.9999859363542032,0.15161829013978306,2.5219088524648713e-7,0.6835955992411584,0.9999859363542032,0.15161829013978306,2.5219088524648713e-7
2.3920875820440695,0.3684628098451893,0.6744099143126128,9.96045045999356e-9,2.3920875820440695,0.3684628098451893,0.6744099143126128,9.96045045999356e-9
2.4378507954262987,0.8670700386677095,0.23831209123269376,0.05928430400508103,2.4378507954262987,0.8670700386677095,0.23831209123269376,0.05928430400508103
0.25461096145252393,0.9983822844713922,0.16362521952758877,8.120886247614462e-6,0.25461096145252393,0.9983822844713922,0.16362521952758877,8.120886247614462e-6
1.5060463525266157,0.9999982664234086,0.145302033767005,3.88617756083028e-8,1.5060463525266157,0.9999982664234086,0.145302033767005,3.88617756083028e-8
0.6578766293025362,0.01065468283660795,0.9276367877533171,0.0091407513186244,0.6578766293025362,0.01065468283660795,0.9276367877533171,0.0091407513186244
4.023400205761317,0.9999500189420536,0.2890410918365254,0.9997458097943126,4.023400205761317,0.9999500189420536,0.2890410918365254,0.9997458097943126
4.291844042838019,0.9999881387195309,5.6008156307410635e-5,0.8376123720137499,4.291844042838019,0.9999881387195309,5.6008156307410635e-5,0.8376123720137499
1.9750542125262054,0.13868885484831753,0.7560997147146273,7.215933256973668e-4,1.9750542125262054,0.13868885484831753,0.7560997147146273,7.215933256973668e-4
3.1232965513182673,0.13576212405619068,0.4637957166722091,0.026343663145376,3.1232965513182673,0.13576212405619068,0.4637957166722091,0.026343663145376
2.0763147203325776,0.9912215565310104,0.9999999975168504,0.0535106097391724,2.0763147203325776,0.9912215565310104,0.9999999975168504,0.0535106097391724
0.4570581059231342,0.9986187414529604,0.03489520233741651,0.02018041193044613,0.4570581059231342,0.9986187414529604,0.03489520233741651,0.02018041193044613
4.910039641203704,0.935456982754962,0.22119401851891304,0.729399586995152,4.910039641203704,0.935456982754962,0.22119401851891304,0.729399586995152
1.068608577142231,0.8641297885954466,0.07557074339040064,0.26578122287337624,1.068608577142231,0.8641297885954466,0.07557074339040064,0.26578122287337624
4.725771462048468,0.9997924713550492,0.38618016641358377,0.9037405932971586,4.725771462048468,0.9997924713550492,0.38618016641358377,0.9037405932971586
0.5975873379176633,0.993431086628952,0.2768734690541531,1.0696471349531767e-6,0.5975873379176633,0.993431086628952,0.2768734690541531,1.0696471349531767e-6
0.4074599756879785,0.695724383006737,0.02289852884689026,9.9520483883171e-10,0.4074599756879785,0.695724383006737,0.02289852884689026,9.9520483883171e-10
0.8392461384195256,0.03849632464518756,0.7903602124358852,0.00208004849902288,0.8392461384195256,0.03849632464518756,0.7903602124358852,0.00208004849902288
1.4969504181600954,0.7243537356468521,0.6591484934898617,1.8909371817374393e-8,1.4969504181600954,0.7243537356468521,0.6591484934898617,1.8909371817374393e-8
0.9839847386662619,0.8788914644229027,0.05854693810922445,3.0906048829608164e-10,0.9839847386662619,0.8788914644229027,0.05854693810922445,3.0906048829608164e-10
3.1752433378500453,0.9999906580904412,0.26604963141790294,0.97486206173086,3.1752433378500453,0.9999906580904412,0.26604963141790294,0.97486206173086
