a_user1_Tpost,a_user1_likes,a_user2_Tpost,a_user2_likes,a_user3_Tpost,a_user3_likes,c_AHdisc_age,d_AHdisc_meantpost,e_AHdisc_AHIscore,f_AHdisc_followers_ageOutliersexcluded,f_AHdisc_meantpost_ageOutliersexcluded,f_AHdisc_AHI_ageOutliersexcluded,g_AHconf_age,h_AHconf_meantpost,i_AHconf_AHIscore,j_AHconf_followers_ageOutliersexcluded,j_AHconf_meantpost_ageOutliersexcluded,j_AHconf_AHI_ageOutliersexcluded
0.03724537037037037,1,13.48244212962963,1,0.548587962962963,0,19.118359254189166,4.605911892361111,3.92,60,3.533709771664869,1.92,61.416415253377956,1.0904067949346405,2.42,80,0.16117039692265794,2.17
0.01277777777777777,0,0.0158912037037037,1,0.09112268518518518,0,57.30854510482419,3.4334244651204604,3.13,240,3.1995283564814816,2.88,21.738122829365985,3.0576205880025324,2.63,280,2.2493489940557843,3.04
0.00744212962962962,1,0.03915509259259259,0,0.01386574074074074,0,16.800608791543084,3.533709771664869,1.92,4420,4.433253830467372,1.88,43.26913599259766,0.16117039692265794,2.17,1280,1.7421863817319736,2.67
0.00519675925925925,0,1.450011574074074,1,0.00537037037037037,0,48.08299487286739,3.1995283564814816,2.88,200,4.037096836419753,3.38,40.67835275813116,2.2493489940557843,3.04,270,3.228441392166503,3.42
0.01758101851851852,1,0.5419212962962963,0,0.00478009259259259,0,36.18518033690775,4.433253830467372,1.88,580,2.98502809433365,3.17,63.78925013308997,1.7421863817319736,2.67,1570,0.4580639788767897,4.13
0.00733796296296296,3,0.1025925925925926,1,1.1188194444444444,0,52.17402026770097,4.037096836419753,3.38,110,1.1855668270394577,3.42,40.33928609906964,3.228441392166503,3.42,160,2.6550607414585126,2.42
0.8364467592592593,0,1.6578935185185186,1,0.14700231481481482,0,39.3245537683474,2.98502809433365,3.17,1390,1.2986833563991038,3.92,16.819877874109565,0.4580639788767897,4.13,180,1.6806587621607783,3.17
0.03045138888888889,2,0.19636574074074073,0,2.6198958333333335,1,26.087016883413188,1.1855668270394577,3.42,220,3.1929888285024157,4.08,22.5255034286511,2.6550607414585126,2.42,600,2.28425048884288,2.33
0.00509259259259259,3,0.02825231481481481,0,4.1724652777777775,0,22.65696757674855,1.2986833563991038,3.92,460,0.5037370342045632,3.29,51.96880485208001,1.6806587621607783,3.17,180,1.6204917445099967,3.63
0.00731481481481481,1,0.5577314814814814,0,0.10511574074074076,0,21.453424499961976,3.1929888285024157,4.08,290,3.201105076764799,2.58,52.26923619033133,2.28425048884288,2.33,40,1.8530639079801452,3.5
0.0075347222222222204,1,0.20497685185185183,1,0.6363425925925926,2,26.859502370268967,0.5037370342045632,3.29,750,1.8288319510268563,4.04,20.371550308008214,1.6204917445099967,3.63,120,1.7309537812333864,2.5
0.02886574074074074,0,0.0346412037037037,0,2.554027777777778,1,29.554320544021095,3.201105076764799,2.58,440,2.7002246041331186,1.54,51.65109514031485,1.8530639079801452,3.5,2920,0.5789082493686869,2.71
0.00361111111111111,0,1.6770833333333333,1,0.7895949074074075,0,56.8124037949654,1.8288319510268563,4.04,940,0.8748172557925223,3.25,34.59286216315562,1.7309537812333864,2.5,970,4.231405855429293,3.42
0.0062037037037037,0,0.03273148148148148,1,0.6367939814814815,0,56.485995608031025,2.7002246041331186,1.54,280,2.7802454080096357,3,40.57337288006693,1.4363487227345924,2.46,60,3.6781067794279427,2.58
0.01488425925925925,3,0.00805555555555555,2,0.6419444444444444,0,55.669754829264576,0.8748172557925223,3.25,3600,2.5311168565147883,3.75,35.36182761046467,0.5789082493686869,2.71,180,1.3653405330235178,2.04
0.01787037037037037,0,0.9210185185185186,1,3.681006944444445,3,19.492083745278475,2.7802454080096357,3,230,1.0828110130871094,3.29,39.673394934976045,4.231405855429293,3.42,100,2.2227913943355118,3.38
