x_axis_emp_AHI,a_RLH2_habit_weight,b_RLH2_alpha_action,c_RLH2_alpha_P,d_RLH2_alpha_N,e_RLH2_posbias
3.13,0.743246608451978,0.20702163907330465,4.399838597960892e-9,0.03617828378664226,-0.03617827938680366
2.92,0.9998456149628562,0.08965785386599058,6.161286316220567e-5,0.17739736624073368,-0.1773357533775715
2.58,0.29544227956286706,0.19649996984105583,0.09442607528923902,3.382805253719618e-5,0.09439224723670182
1.71,0.9218604885313156,0.06814429177400386,0.00119107424442186,0.1496614646547241,-0.14847039041030224
3.67,0.999985169766178,0.16504782382345548,3.0217506498560687e-6,0.31524277966188385,-0.315239757911234
3.25,0.9998682561025598,3.3809888432783966e-5,0.01011791815021123,0.307780131250779,-0.2976622131005678
4,0.8985001823985387,0.6032243362363519,0.00590367222098782,0.5930838325602776,-0.5871801603392898
3.63,0.9469927523895364,0.17211545160627648,0.33999308475041556,0.31853631795825266,0.021456766792162907
3.71,0.9996249574748308,1.404153978049676e-7,0.9377776311550404,0.03341717011458668,0.9043604610404538
3.25,0.9274913853903938,0.961131527539158,0.02329835347485447,1.8782654410355175e-4,0.023110526930750917
3.42,0.9999880334241458,0.13568717314083745,0.8456768041231055,0.995006937554864,-0.1493301334317585
3.83,0.9998453210322616,0.15635243050125014,2.521098482504522e-7,2.1535905991085722e-7,3.6750788339595e-8
3.08,0.08765777331708746,0.3443516965340811,0.00140120161002529,1.6994736662310058e-5,0.0013842068733629798
3.21,0.9999290351712706,0.0016249340940535,2.9719309784293976e-4,0.37300831019229974,-0.3727111170944568
3.96,0.999999739628379,0.06519137486498831,0.5018124858156126,0.13315457617105564,0.3686579096445569
3.58,0.9999999992778902,0.19372643681810464,0.7459125508652638,3.621327718279427e-7,0.7459121887324919
3.63,0.9999902032718676,0.14827651073918788,1.5669511535258728e-4,0.8179442405986431,-0.8177875454832906
3.67,0.99998757181623,0.17387017742342925,1.7179851803727596e-5,0.3147852117850175,-0.3147680319332138
2.54,0.8707432618312123,0.10400106867545714,1.4604220099161876e-8,0.00728285719723904,-0.0072828425930189416
4,0.9246316534442344,0.01184538702740476,0.17543149330787255,0.7932455326520256,-0.617814039344153
3.58,0.9997438652129812,0.0227867709782602,1.2448646360899172e-5,0.6351770587665082,-0.6351646101201474
2.13,0.2434050905170038,0.34696391860093095,0.6364683751465939,0.07865607726518045,0.5578122978814135
2.33,0.9999331101814888,1.494555452434397e-5,3.2541171502583686e-5,0.35374134630577336,-0.3537088051342708
3.75,0.9960199197996122,0.00506716042595515,3.3464277770019746e-6,0.17198867137325197,-0.17198532494547497
2.5,0.7156660354709166,0.5156811192472291,0.9999616427146716,0.7381203745302368,0.26184126818443476
3.29,0.3834955938783358,0.08821112565614278,0.00360202438491342,0.01605953655788687,-0.012457512172973452
4.04,0.9999999997002124,0.01436030263136954,0.710665975930679,0.03494557703255333,0.6757203988981257
3.54,0.999952448356394,0.35782337570219547,1.294341428031792e-6,0.07822684795650886,-0.07822555361508082
2.79,0.999979551767888,0.47113791912790465,0.02456843338136354,0.988715979066251,-0.9641475456848875
2.75,0.5957936512581972,0.37585765140915695,0.0062814776912389,0.01078340995172631,-0.00450193226048741
3.21,0.6031914200917023,0.02747146328945954,1.204952957362278e-5,0.11039283268265672,-0.1103807831530831
1.92,0.567571849969246,0.9711864506517384,1.0245025622616012e-5,0.07362776766884967,-0.07361752264322705
4.21,0.7750332135609366,0.4768073168736744,0.09145782748999089,0.4082153763012847,-0.3167575488112938
3.29,0.9960552756362824,0.0672173718987697,6.934881254633404e-5,0.2878509080879765,-0.28778155927543014
2.17,0.5785685383899593,4.5934614171063224e-8,0.610322931008391,0.22570711795864412,0.38461581304974685
2.08,0.18020315593893815,0.21868811208303024,3.562119889655263e-7,3.1514554912885634e-8,3.2469743405264066e-7
3.21,0.99999491934449,0.1769779475959699,5.093838766313946e-7,0.02083073775411806,-0.02083022837024143
3.38,0.760327832688504,0.9970800528370418,1.858867574202188e-6,0.10275295336848468,-0.10275109450091048
3.79,0.9999887267596154,0.49973678523874365,3.704385583724106e-12,0.6713340792928583,-0.6713340792891539
4,0.8811280011093874,0.3190845206786107,1.779184714785544e-5,0.02970371903259653,-0.029685927185448675
2.83,0.9995189422938172,0.09157532111441548,3.33825263656198e-4,0.04968966643242781,-0.04935584116877161
3.17,0.9999552631894696,0.08316403269105513,2.7475740273303823e-12,0.2247438023763826,-0.22474380237363503
3.13,0.05997959921708107,0.9999982160778806,0.01631998645309007,0.0491420381127081,-0.03282205165961803
3.54,0.43482181393137415,0.4094916602030264,0.07079096297099075,0.02763717109907773,0.04315379187191301
3.33,0.9999999995449586,2.9246150311866186e-5,0.7390336189359331,0.13266327502549158,0.6063703439104415
3.29,0.8370006425837748,0.0131629411311784,0.6363252196601483,0.6221104739438829,0.014214745716265464
3.54,0.99905660481023,0.02243221509510368,3.4099374995797926e-10,0.20755038072062187,-0.2075503803796281
2.42,0.975692870118238,0.03460205255958668,0.6287121892632554,0.11605365890665868,0.5126585303565968
2.88,0.9998866917563805,0.05630878501576376,0.7566854491407711,0.9896408028356763,-0.23295535369490528
3.29,0.9981235304894212,2.2084753234371733e-5,9.482554525037446e-5,0.20545378975015843,-0.20535896420490807
3.21,0.9999612538728108,0.02386729444012698,0.4611166419990486,0.20976590367015133,0.2513507383288973
3.46,0.9999805349915508,0.08488258830080428,1.3894301957672644e-5,0.12062363388197392,-0.12060973958001625
3.88,0.5755136953366586,0.3995167956596017,3.63784450387662e-6,0.12344666122073544,-0.12344302337623157
2.54,0.9989043668464476,0.01968364658198624,2.469363308070534e-5,0.132560493742318,-0.13253580010923727
2.5,0.13524888955842254,0.9999997273851402,0.05855428650624367,0.02955895613807611,0.02899533036816756
3.21,0.6069069938569772,0.3292174087435389,1.0367032822147268e-5,0.00989877864416343,-0.009888411611341283
3.17,0.9968718315134424,0.4776972609552512,0.0014382374765254,0.30237402323075835,-0.30093578575423297
1.92,0.9999661283742018,0.16186367683805994,1.4462464347717378e-5,0.02893005243994706,-0.028915589975599343
2.88,1.5355782366701102e-10,0.8820930598258472,0.6340422531103911,0.115204864875882,0.5188373882345091
3.46,0.770403863163946,0.23963157990591663,0.4278050523324493,0.2663193452348856,0.1614857070975637
2.46,0.7781221277284687,0.3778840012695028,0.00974416010466478,0.03861059865735575,-0.02886643855269097
2.42,0.999778724703231,0.17018024597978398,7.697637120590052e-5,0.46635757596811384,-0.46628059959690793
4.04,0.601589142281473,0.27948655674868245,0.9999988286131254,0.12702576346587352,0.8729730651472518
1.88,0.6002531462287342,0.16939963933901953,8.317495335472344e-5,0.45404934185102386,-0.4539661668976691
3.38,0.03098719783637997,0.5304476999099823,0.1326464633524697,0.11200417696359163,0.02064228638887808
2.88,0.9708800004842664,0.3292559556669496,0.23108173785774316,0.5169265423454086,-0.2858448044876654
3.88,0.74742631981438,0.2046207089632765,0.9999946216798344,0.16559938969102644,0.8343952319888079
2.33,0.9988905910143177,2.6562515878661154e-5,7.601650335630092e-5,0.6097972954115816,-0.6097212789082253
3.33,0.999792569809472,0.0032340812179405,8.785214367301508e-6,0.5036718877513191,-0.5036631025369518
3.13,0.9999057195555962,0.42544428312908583,0.921022910689262,0.9998914803985168,-0.07886856970925482
2.58,0.9996328397947478,5.719313236074005e-6,0.2760325198993371,0.5532873047127735,-0.27725478481343646
1.88,0.6908700757479918,0.1444935072437701,0.00257814596821852,0.02961084234257735,-0.02703269637435883
2.04,0.5388184855011418,0.5036708319528564,9.83679006996806e-5,0.02692569618743563,-0.02682732828673595
2.79,0.9997188109330816,0.00780156474198678,4.1368725830835696e-5,0.07465291728254517,-0.07461154855671433
2.33,0.30920086672722447,0.999347831572642,1.334194998452882e-6,0.0423330083238919,-0.042331674128893444
4.38,0.99996192239796,0.3345712953988394,1.3731306649269468e-5,0.11224224496387351,-0.11222851365722425
2.08,0.12248211586886822,0.8047550351063641,0.02752053293484267,0.04083597111337975,-0.01331543817853708
2.29,0.6588894418918395,0.03551844448077503,0.00723323060417359,0.02865150437860927,-0.02141827377443568
4.88,0.34702376973852744,0.1579831205670841,1.1591237505599722e-5,0.01989989242033466,-0.019888301182829058
3.25,0.989196372437666,0.292106050757939,2.589735152096811e-4,0.2211136600522588,-0.22085468653704912
2.67,0.3099623361750221,2.0338465586628903e-8,0.9999991647474228,0.03342673649253326,0.9665724282548895
3.79,0.99977572193133,0.00823700170708236,0.01465109264682785,0.3561137679055095,-0.3414626752586817
3.21,0.7483615880002488,0.04098553398525174,0.9999978359536066,5.191910096236545e-8,0.9999977840345057
3.13,0.42628989330376144,0.4691508668444258,0.9999997563302416,0.02421631436697473,0.9757834419632669
3.79,0.9980494786564424,0.0343655598471166,9.095885358396132e-11,0.09573097485197304,-0.09573097476101419
2.71,0.4881743056181114,0.47967725816798423,0.2324977409628517,9.249737122692202e-9,0.23249773171311458
3.63,0.8517500650341308,0.03248332259454022,1.3984590303407531e-5,0.07777825655591358,-0.07776427196561017
2.42,0.9999568701544266,0.06072111655576316,0.7535964721098053,0.95260496223499,-0.19900849012518473
3.17,0.848850905257564,0.3355555940065302,1.904012129864415e-6,0.00871958036918076,-0.008717676357050896
3.5,0.9999512289772648,0.1611579826415292,0.8324274283710309,0.01522034128450743,0.8172070870865235
1.88,0.148635973251351,2.745402138079655e-8,0.138223526371815,0.0398498290773069,0.09837369729450811
3.17,0.9999999082229318,0.02966825456982345,1.464986683462642e-5,0.04003716920353687,-0.04002251933670225
3.42,0.7707637194605292,0.08340086082810723,0.9100606450681856,0.04092947218834739,0.8691311728798382
2.96,0.999945235919907,0.4614583841654474,3.559487298906966e-5,0.2348376861036545,-0.23480209123066542
2.42,0.6356109641251656,0.9998643344223506,0.9547450550932616,2.5506437209262537e-5,0.9547195486560524
3.75,0.9997000614618534,0.14230360095540162,0.519358957647322,0.7769339250538796,-0.2575749674065576
3.13,0.999991403917914,0.516543909216145,2.715860448530736e-7,0.2547086238993307,-0.2547083523132858
2.54,0.19586627133849893,0.999804786235442,8.717999955773706e-6,0.01848401540483516,-0.01847529740487939
3.58,0.5926063407491706,0.32431467820587634,2.465919679856991e-7,0.00484251407719174,-0.004842267485223754
3.29,0.9996885044222432,0.4562750005729499,1.3464480539089446e-6,0.06120492553422001,-0.0612035790861661
4.38,0.9999999999164836,0.05295332895969419,0.8247685938230422,0.3456042626118149,0.4791643312112273
3.29,0.24305800215489723,0.9999998099055064,0.0098764018793076,0.02027727112876517,-0.010400869249457571
3.71,0.09146083407779568,0.8997772052881102,3.834938283620579e-5,0.17379135539678384,-0.17375300601394764
4.33,0.7191979847433941,0.4677341990193511,2.424637471290946e-6,0.08869151233146194,-0.08868908769399066
3.13,0.9895734507566568,0.06669048121727163,6.996776959167991e-5,0.02091743136302721,-0.02084746359343553
3.54,0.8079950525338169,0.6537758837600489,4.7815429715260405e-9,0.01052219242664255,-0.010522187645099578
4.21,0.9974045716996568,7.3434008211927315e-6,3.701883420375783e-10,0.08109614361698567,-0.08109614324679733
2.08,0.5299491909055469,0.9990213708641756,8.620488809133217e-11,0.09328926704861908,-0.09328926696241419
3.83,0.9996928716019576,0.09103613451882098,1.8444530046569588e-4,0.3322294022848741,-0.3320449569844084
2.33,0.751571064073295,0.15629467376626677,0.047950691069116,0.04497893678955714,0.0029717542795588622
3.5,0.999997625023947,0.09060029678977738,0.9993228619974226,0.9999274168619902,-6.045548645675636e-4
2,0.3862972958334088,0.1161787140580494,4.563579212460188e-7,4.282806295810443e-4,-4.278242716597983e-4
1.58,0.8348800750249681,0.03635640992956861,1.2706430599410961e-9,0.01510547098626328,-0.015105469715620221
4.13,0.2723219386557409,0.9999998114208036,0.04412901792145823,0.14069287166045824,-0.096563853739
3.92,0.36605130503681993,0.4374853554764629,0.02382212461139245,0.14406324663765305,-0.1202411220262606
2.13,0.999990832720628,0.17587207644742725,7.647612288550986e-8,0.17433017712552384,-0.17433010064940097
2.17,0.7311723908390381,0.1906445975944168,1.817643177379138e-6,0.03711742319335268,-0.0371156055501753
1.71,0.9327110382673416,0.09830698469063902,1.635130075106258e-4,0.05968809665530646,-0.05952458364779583
2.67,0.9999352366697484,0.00976375484030491,3.642824259968161e-6,0.4943572427234631,-0.49435359989920313
3.79,0.9987163694618616,0.00548381011598456,0.05999791152899302,0.00353987153615063,0.056458039992842386
3.42,0.866611822211002,0.00126808936861941,8.338960285599619e-7,0.01107144410166973,-0.011070610205641169
3.46,0.5224927484393885,0.02023860753067458,0.9022677917178796,6.17538711883881e-9,0.9022677855424925
3.46,0.9928998993927374,0.0463265666820051,0.4477447927710506,0.03937185036976053,0.4083729424012901
2.96,0.7908815008118196,0.18228933279821283,0.00203831712747742,0.00798246618725417,-0.005944149059776749
3.17,0.9999430585459734,0.04662044291687856,0.6799021867374477,0.8279271181578984,-0.1480249314204507
4,0.4619549435789111,0.20960036635145943,0.1603147987925832,1.132088122411033e-7,0.16031468558377096
2.04,0.999943138522758,0.19391030735393733,0.6802877057876004,0.9967667718542904,-0.31647906606668996
4.25,0.2143116561418055,0.508302363803668,0.1318526211959659,1.8311628912604096e-8,0.131852602884337
3.46,0.9944143959856608,0.06851613017843214,0.8746356060352825,1.6864357694253217e-4,0.8744669624583399
1.75,0.999998364192222,0.02892205563633153,0.9601931353093855,0.9999527288908472,-0.03975959358146164
2.79,0.9999124476301348,0.05582258152922918,0.9192342042672048,0.7369210322176234,0.18231317204958142
1.96,0.7679574304298343,0.03687564164792084,0.13745059547837693,0.15868191717050475,-0.021231321692127825
2.75,0.9999672439797812,0.09349421870349718,0.05314942445323958,0.08648587044931619,-0.03333644599607661
2.58,0.997543190705076,0.1366293110262668,4.212623508671032e-4,0.08570157208198531,-0.0852803097311182
4.38,0.9999694697138444,0.20851250205018096,6.337539403416737e-6,0.02750926601684684,-0.027502928477443424
2.54,0.22413494655650595,0.6241242581351105,0.10042058280262628,0.05469633159138307,0.04572425121124321
3.63,0.9999983197913104,1.174089914856362e-5,0.5256223984216708,0.0347183542251297,0.4909040441965411
2.71,0.9998844311177604,0.15503688914419603,3.075997081590387e-5,0.37921990765663494,-0.379189147685819
2.88,0.9780335655623892,0.13153692660046662,5.005576913132584e-4,0.1850158057305326,-0.18451524803921934
3.04,0.5789437514587109,0.07287135094433461,2.1900159476283852e-8,1.0247552704421226e-9,2.0875404205841728e-8
3.08,0.9998727143494912,0.03165605917834907,0.465436375148336,0.12192662472732038,0.3435097504210156
3.71,0.7864820560412655,0.20793803617175877,2.2757376412179735e-5,0.03896313091461096,-0.038940373538198784
2.71,0.7066612010214726,0.02782144889225331,0.03117059185847606,0.06242304325378291,-0.03125245139530685
3.58,0.377370771321203,0.4092902689464348,3.793406842937833e-10,0.0516027551461676,-0.051602754766826915
2.5,0.9999999993314233,6.8643426209640335e-9,0.6804178857662964,0.01263723468338512,0.6677806510829113
2.04,0.2561549380473621,0.9561534206531784,0.04094936379781222,5.466046086043849e-9,0.040949358331766134
3.25,0.35039957700647856,0.19248661097138775,0.00327614595070129,0.00993853416344312,-0.006662388212741831
4.13,0.14510334013714454,0.9999211473229076,0.00785373962939521,0.13456822965192977,-0.12671449002253457
1.96,0.9998499476759244,0.14508086569710427,3.052737485558268e-5,0.391805631804624,-0.39177510442976843
3.92,0.9999919426574168,0.34662081147807444,1.5179132413795478e-6,0.0394361914668131,-0.03943467355357172
2.96,0.9999837929309936,0.23073728105596053,0.8789841213918868,0.989414631052536,-0.11043050966064927
2.54,0.999299410458472,0.6533694030901276,4.513629332795931e-4,0.00243894533737831,-0.0019875824040987166
2.25,0.6377518103162518,0.15191222899353451,3.3188391842531275e-6,0.01285361768173743,-0.012850298842553176
2.88,0.45957509458127455,0.07287262457788427,0.01006092581444213,3.3196979075359244e-6,0.010057606116534595
2.88,0.9981308092764232,0.02417973536984106,3.311922200797032e-6,0.08748221593596794,-0.08747890401376715
3.58,0.7866508236602907,0.1968164632051324,0.18328366927877368,0.01488135487571669,0.168402314403057
3,0.9997544417461351,0.14445640981686475,0.05132736353253338,0.37116531858927726,-0.3198379550567439
2.17,0.9999924765110364,0.4443017465554674,4.19405836027106e-6,0.03682047778428173,-0.03681628372592145
2.04,0.23118635417086572,0.15146558971044,6.891880756655908e-5,0.04781585509229515,-0.04774693628472859
2.88,0.7531527898769559,0.4172115367884812,0.00249366310153806,1.986737906668776e-4,0.0022949893108711824
3.75,0.9468648004534452,0.26405785282534466,4.447564818975587e-5,0.01727924473549378,-0.017234769087304022
4.13,0.9999668718673717,0.45421579805122303,6.8715209799383644e-6,0.00260818596073936,-0.0026013144397594216
3.88,0.9168288237386374,2.029207455467329e-7,0.8320820052822905,0.1719998649580686,0.6600821403242219
2.46,0.9999877591310272,0.34413214183151764,0.8906864293319319,0.999887110632006,-0.1092006813000741
3.33,0.9999950725567855,0.5748343232501897,3.0457314080121773e-10,0.07104965097035934,-0.0710496506657862
3.04,0.8486264412970206,0.20280237018173064,0.999997450905644,0.4888145842332205,0.5111828666724234
2.71,0.8079863373169442,0.07855655307000381,8.989367727275959e-4,0.00337712156522807,-0.002478184792500474
2.71,0.999258295927408,1.0223767265509138e-7,3.955031617025644e-6,0.22769728351644164,-0.22769332848482463
2.83,0.9997665811329692,0.0076606847319914,0.02120754005178009,0.9177803192704148,-0.8965727792186348
3.71,0.999992932644636,0.05746343958590329,0.9814124359756492,0.8077763253774217,0.17363611059822748
1.5,0.9998558764834736,0.10108375319893498,0.00244736125009104,0.6278272206247196,-0.6253798593746286
4.08,0.18304438029525227,0.4807404363869384,6.309289229582467e-6,9.62941799234658e-4,-9.566325100050755e-4
1.71,0.35274283915020715,0.8538246816841966,3.727016652910109e-6,0.01438804247190616,-0.01438431545525325
3.5,0.99998283197287,0.7836695123290474,2.324047148714745e-5,0.04414873827795558,-0.04412549780646843
3.08,0.29079790554506335,0.7036191825920832,0.7990812849119633,0.08861881343334345,0.7104624714786199
2.25,0.9999918753067508,0.06948238418186342,3.851360560074745e-7,0.02732052636105791,-0.0273201412250019
4.17,0.4536748658468775,0.17084910899858885,0.02151837949134851,0.03251770919628224,-0.010999329704933728
4,0.6898971177350357,0.16773029812069,0.6254861338644011,0.1600331156173634,0.4654530182470377
3.88,0.01156133503913842,0.991521438578016,0.02733025330426728,0.06426812646824409,-0.036937873163976814
2.54,0.9997450831640488,0.5545166305634562,1.2908044458873654e-4,0.2776533479376249,-0.27752426749303616
3.17,0.9999999812702848,2.2546907310736382e-6,0.6477108042186748,0.380095082733368,0.26761572148530677
3.46,0.18396535519421311,0.99619054203013635,0.00698107343160584,0.3061084643619235,-0.29912739093031765
1.92,0.00915977595933851,0.11981241255558445,0.94006114483219,0.03788435460727701,0.902176790224913
3.38,0.9998995946574945,0.01964297839442967,0.06580949194716962,0.7888844661160721,-0.7230749741689024
2.58,0.7160933449272789,0.8804201658845249,3.8183196299284255e-6,0.06737360800911883,-0.06736978968948891
2.42,1.1190099750903617e-7,0.4793814307621429,0.08412682045079138,0.2823626674050632,-0.19823584695427182
2.75,0.4349282504808538,0.2953893712896618,0.00183826575760727,1.324871714984258e-6,0.0018369408858922858
3.79,0.6219833909722283,0.1600016983032554,3.063872098608403e-5,0.24920266308560388,-0.2491720243646178
2.38,0.570627089473963,0.09136532804502318,0.03824820532871634,0.04836578370130763,-0.010117578372591293
2.63,0.6676519208095948,0.20280071675601,0.6559025915900607,0.18398326277915228,0.4719193288109084
3,0.29996130979131413,0.5868190426343037,0.00768020425266614,0.03670875007472908,-0.02902854582206294
2.29,0.5460080470613058,0.08464669177025129,0.0691044715675076,0.04563683886685681,0.02346763270065079
2.71,0.9999983988285148,0.15465385772924922,1.0948859278108236e-4,0.8155261128874491,-0.8154166242946681
3.33,0.9999936041472548,0.10728383072021566,4.406010828149451e-6,0.6064567223754558,-0.6064523163646276
2.42,0.9999999708984696,2.849983864981848e-6,0.6092135843332057,0.19020733814339813,0.4190062461898076
2.71,0.34114470418827525,0.20598991213992407,0.05409832843722544,0.2738982439673373,-0.21979991553011186
3.25,0.9991273041136804,0.05883704805206526,8.211616549829315e-6,0.2355329611858062,-0.23552474956925637
3.08,0.2123799794831379,0.999999111378792,0.634186363479478,0.26854360499985364,0.36564275847962435
2.33,0.9997001344832684,0.0998972688364612,6.198046883691379e-5,0.3636472219585401,-0.36358524148970317
3.04,0.4039165333256799,5.992043451097801e-9,0.6927075200199607,0.02909598393567291,0.6636115360842878
3.58,0.438116829887694,0.9408271732618796,3.7014467389242355e-7,0.00918327625216397,-0.009182906107490077
3.67,0.3833768432656732,1.0113245345723096e-4,0.29093471962940465,0.00662634302260128,0.28430837660680336
1.42,0.7973032658234975,0.3704592186409617,0.9999813700290132,0.10247599779689888,0.8975053722321144
5,0.9896722371297884,0.28012790444181934,0.01724651724512036,0.484317033971338,-0.46707051672621763
2,0.4556407932694844,0.4323624780855785,0.999988379595304,0.16820176099464842,0.8317866186006555
2.17,0.999991565543032,0.37538544996183254,1.0003276704380437e-6,0.9643077841787469,-0.9643067838510764
4.08,0.9999660085312246,0.21136633343226408,1.2547476009752945e-5,0.05382565558250202,-0.053813108106492265
2.67,0.7940086827889953,0.1359292168613188,0.00513288224155243,0.0220262858353778,-0.016893403593825372
2.83,0.6607680441165913,0.2640024618164183,2.8670523028518833e-5,0.17084247740806308,-0.17081380688503456
3.71,0.9998710343229176,0.3296751265313659,1.9850893949572973e-6,0.7875069138159245,-0.7875049287265296
1.71,0.5344804442293892,0.38701102845508695,0.03977520149208393,9.976839520275864e-4,0.038777517540056344
2,0.9999742336740848,0.1174011744525969,0.8857107949807914,0.6359020224684644,0.24980877251232703
3.33,0.9912662321258154,0.02017311438673465,3.912469424861982e-4,0.11931330285511722,-0.11892205591263103
3.29,0.9999920058240296,7.113955224496152e-6,0.33475626938958336,0.40023709871179985,-0.0654808293222165
3.04,0.9949494749399996,0.03852994159059388,0.968862337155975,0.25955034312624853,0.7093119940297266
1.88,0.9999999999824232,1.7685166216717756e-8,0.24782226380918465,0.13698496466569315,0.1108372991434915
1.67,0.9999779622893046,0.06260179813318634,0.4524491232005091,0.18722616162555136,0.2652229615749577
3.33,0.04858686765992088,0.9881690583987413,3.24805827852749e-5,0.04604921317601331,-0.046016732593228034
3.96,0.9999823120438364,0.3868263816793543,5.282977884183606e-12,0.13542417868334147,-0.1354241786780585
2.5,0.9999978241129864,0.50787173996761,0.15554904689502652,0.9138733006451768,-0.7583242537501502
3.13,0.976707661706592,1.7838225929984494e-9,0.00639783347340065,0.4129616043490132,-0.4065637708756125
2.96,0.9999581427576676,0.08582543952418975,0.17157697428068158,0.934804066905655,-0.7632270926249733
3.54,0.9999999998840656,0.1757886616162385,0.399568997889219,0.8034394943583937,-0.40387049646917467
2.92,0.6729020209202847,0.13976037033202088,7.929680654322085e-5,4.2596132624912394e-4,-3.466645197059031e-4
1.71,0.9998670289639682,2.3668244614562565e-6,0.148508459495238,0.02030874822178682,0.12819971127345117
3.92,0.8598168289399855,0.06196975488763766,1.0189776602933405e-5,0.0092254582473361,-0.009215268470733166
2.58,0.47133060229195833,0.8777843147568519,1.19852264827959e-5,0.1266753025113399,-0.1266633172848571
4.5,0.9999870320287498,0.12715042368903975,0.7617279396357739,0.7867170708050939,-0.02498913116932
2.42,0.18050571131932472,0.9628822539148816,0.00199523099971482,9.664845878210024e-4,0.0010287464118938173
3.58,0.911504696426752,0.01133777649949928,0.00984518814354291,0.29873134587397265,-0.28888615773042975
2.38,0.9999683638598116,0.06348074331917987,0.27334205107152176,0.17542967503480378,0.09791237603671799
3.79,0.9999999999911968,0.1018962490287154,0.5848694130386596,0.09531699321730552,0.48955241982135406
4.29,0.45678484334564806,0.9999725906427228,0.03833045910819377,0.02477665692541506,0.013553802182778709
2.29,0.9999999997155384,0.09220739632405972,0.33150619444855045,0.2046367141261304,0.12686948032242004
3.46,0.593622333512081,0.35970099771781605,0.00498420860307972,0.01685697954953451,-0.011872770946454789
3.54,0.9978678762994536,0.02584933900136948,0.4989426230825515,0.7342248139603328,-0.2352821908777813
3.71,0.9999879500941042,0.3932246710688885,0.7000631799667214,0.9706944629895192,-0.2706312830227978
2.75,0.9999219478271012,5.460131330085121e-7,0.8644334953220771,0.9512798397093136,-0.08684634438723648
3.54,0.9998986309013922,0.461299057282739,4.561921404380234e-9,0.7312142821313656,-0.7312142775694442
3.42,0.9222090796146344,0.3292041664076715,0.4926658936354126,0.43901882387051666,0.053647069764895916
3.08,0.9999942098625564,0.14015077485000194,0.11271327915856096,0.9989486759285524,-0.8862353967699914
2.42,0.9999226950278792,0.11799362375527175,0.555444421050703,0.5721875645183373,-0.01674314346763428
3.21,0.999889458587972,0.32704197882432284,0.00277393633806721,0.9696167617927028,-0.9668428254546356
4.17,0.9999809484660352,0.3471021379365101,0.536590484092169,0.9999077269444634,-0.46331724285229436
2.46,0.9999906033853632,0.1422921055140774,0.09922230517968772,0.6229916166217039,-0.5237693114420161
2,0.5468406118363066,0.13618441034601264,2.0471105077138276e-5,5.797309525791124e-6,1.4673795551347152e-5
1.58,0.12667143605150832,8.6572217544128e-4,0.07206465085709235,0.14283661562828423,-0.07077196477119188
2.29,0.3778382212181015,0.03402217393131354,0.00182823261287262,0.01956576142411736,-0.01773752881124474
4,0.6914834170011811,0.12223274757975368,2.0602744226377983e-8,0.04864870183702353,-0.048648681234279303
3.46,0.9997934661775152,2.3217091349407972e-4,0.26665106817811024,0.15915552864003563,0.10749553953807461
3.25,0.81732528713856,0.01909827930685541,0.4874774753793436,4.939710029822306e-9,0.4874774704396336
1.88,0.6285788456047785,0.6204773244567696,0.7394784541148988,0.17533263023603676,0.564145823878862
3.38,0.9998751899617708,8.824925281281731e-6,0.9047442281233372,0.0033039694619417,0.9014402586613955
3.67,0.4419143070447189,0.8749643376661431,3.3452729130905056e-8,0.02533876491845991,-0.025338731465730777
3.33,0.9999990290221844,0.25725792601025066,1.0251503453052918e-10,0.2231906007608476,-0.22319060065833257
3.54,0.8453861256033764,0.5095957917268115,7.714580157858382e-5,1.6213626726896107e-4,-8.499046569037725e-5
3.5,0.9999689199427716,0.01386827386148915,1.3993370417542188e-6,0.46880555639715743,-0.4688041570601157
2.96,0.2162852578131732,0.17881823880033876,0.02717232105381453,0.00347465118951408,0.023697669864300448
2.96,0.9999470748769425,0.2911634944442385,8.606737912744372e-6,0.0797146381444131,-0.07970603140650036
3.96,0.9099151065947364,0.01459367540019768,2.8604295240907777e-5,0.03351128855842437,-0.03348268426318346
2.88,0.9999835832593774,7.862608530930419e-9,0.46385559765024614,0.0270092763493842,0.43684632130086193
3.04,0.3280239941341984,0.07222768253246122,0.00933689904896759,2.4950612519034138e-6,0.009334403987715687
3.29,0.9999531211534488,0.01748204604908217,0.22400959727198777,0.9340441704480388,-0.710034573176051
3.04,0.9999967028904292,0.54124142031872,8.959093869327545e-5,0.18849635758878452,-0.18840676665009126
2.83,0.7882385106570966,0.06960786036823464,0.9999990962313472,0.5042275472957782,0.49577154893556896
3.25,0.9413364091250817,0.0733311748184804,1.4176918581831533e-4,0.17410638123385536,-0.17396461204803704
3.38,0.6791462471700559,0.4465506767953654,0.03167044508453696,0.01562499302154895,0.01604545206298801
2.92,0.552007700500674,0.773939710833624,0.02367380194692871,1.847818780419694e-5,0.023655323759124512
3.21,0.9999999393352272,0.11859529077189412,0.9988700689771356,0.04867186268967721,0.9501982062874584
2.33,0.999805328833576,0.229902046100903,4.709821871679981e-5,0.4602871561860621,-0.4602400579673453
3.13,0.5072453142140216,0.20128852729254765,2.366872471239414e-6,0.01080427551460079,-0.01080190864212955
2.75,0.2682579745036067,0.2423597866723325,0.03201202671831,0.06422119343514832,-0.032209166716838315
3.33,0.9999596703305722,0.0845795712857278,0.7120235696343566,0.4085945312059975,0.30342903842835917
