a_simFP_BetaAuto_fixef_est,a_simFP_BetaAuto_fixef_stdErr,a_simCP_BetaAuto_fixef_est,a_simCP_BetaAuto_fixef_stdErr,a_simHP_BetaAuto_fixef_est,a_simHP_BetaAuto_fixef_stdErr,a_simRL1_BetaAuto_fixef_est,a_simRL1_BetaAuto_fixef_stdErr,a_simRL2_BetaAuto_fixef_est,a_simRL2_BetaAuto_fixef_stdErr,a_simRLH1_BetaAuto_fixef_est,a_simRLH1_BetaAuto_fixef_stdErr,a_simRLH2_BetaAuto_fixef_est,a_simRLH2_BetaAuto_fixef_stdErr,a_emp_BetaAuto_fixef_est,a_emp_BetaAuto_fixef_stdErr,b_sim_BetaAuto_ranef,b_sim_BetaAuto_habit_weight,c_emp_BetaAuto_ranef,c_emp_BetaAuto_habit_weight
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08433843794792527,0.9999366835458696,-0.1007794638459468,0.9999366835458696
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05854799537677584,0.9610897947534852,0.03398564230160301,0.9610897947534852
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1698129939500093,0.9926775365085556,-0.10565985811908546,0.9926775365085556
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040015546964127624,0.06977933030960522,-0.013417291104756831,0.06977933030960522
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10983406657067601,0.999961028220342,-0.032654008956846066,0.999961028220342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14361634132964163,0.7664166289361596,0.04702441194056214,0.7664166289361596
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10086732164474944,0.9996782611939424,-0.0025359182134135866,0.9996782611939424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5902191708767416,0.9366593011754272,0.12702549825558326,0.9366593011754272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017097397267975486,0.5279526321362231,0.0065177696570339625,0.5279526321362231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330875598542584,0.9999677412207132,0.1276961174091328,0.9999677412207132
